canonical_smiles,name,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,known_hepatotoxic,sider_terms
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,ATORVASTATIN CALCIUM,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],XUKUURHRXDUEBC-KAYWLYCHSA-N,chembl;drugcentral;pubchem,CHEMBL393220;CHEMBL1487;257;60823,1,vMost-DILI-Concern,0,1,
CC(C)c1cccc(C(C)C)c1O,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,OLBCVFGFOZPWHH-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL526;2302;4943,1,vLess-DILI-Concern,0,1,
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,RITONAVIR,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,chembl;drugcentral;pubchem,CHEMBL163;2391;392622,1,vMost-DILI-Concern,0,1,
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,ROSUVASTATIN,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,BPRHUIZQVSMCRT-VEUZHWNKSA-N,chembl;drugcentral;pubchem,CHEMBL1496;CHEMBL1744447;2406;446157,1,vLess-DILI-Concern,0,1,
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,FLUVASTATIN SODIUM,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],FJLGEFLZQAZZCD-VAWYXSNFSA-N,chembl,CHEMBL2218894;CHEMBL2220442,1,vLess-DILI-Concern,0,1,
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,SGUAFYQXFOLMHL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL429;CHEMBL1200323;1531;3869,1,vMost-DILI-Concern,0,1,
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PROMETHAZINE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL643;CHEMBL1200750;2286;4927,1,vLess-DILI-Concern,0,1,
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,Alaproclate,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,FZSPJBYOKQPKCD-UHFFFAOYSA-N,pubchem,2081,1,vMost-DILI-Concern,0,1,
CC(N)Cc1ccccc1,AMPHETAMINE,CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL405;CHEMBL501;CHEMBL1200377;CHEMBL1200387;CHEMBL5095048;CHEMBL5095505;195;3007,1,vLess-DILI-Concern,0,1,
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,BUPROPION,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,SNPPWIUOZRMYNY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL894;CHEMBL1698;CHEMBL1201735;435;444,1,vLess-DILI-Concern,0,1,
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BICALUTAMIDE,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,LKJPYSCBVHEWIU-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL409;367;2375,1,vMost-DILI-Concern,0,1,
CC(c1cc2ccccc2s1)N(O)C(N)=O,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,MWLSOWXNZPKENC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL93;2862;60490,1,vMost-DILI-Concern,1,1,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NKANXQFJJICGDU-QPLCGJKRSA-N,chembl;drugcentral;pubchem,CHEMBL83;CHEMBL786;2561;2733526,1,vMost-DILI-Concern,0,1,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,VENETOCLAX,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,LQBVNQSMGBZMKD-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL3137309;5133;49846579,1,vLess-DILI-Concern,0,1,
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,NILUTAMIDE,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,XWXYUMMDTVBTOU-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1274;1933;4493,1,vMost-DILI-Concern,1,1,
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,KJADKKWYZYXHBB-XBWDGYHZSA-N,chembl;drugcentral;pubchem,CHEMBL220492;2706;5284627,1,vLess-DILI-Concern,0,1,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,AMOXICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,chembl;drugcentral;pubchem,CHEMBL1082;192;33613,1,vLess-DILI-Concern,0,1,
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,AMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,AVKUERGKIZMTKX-NJBDSQKTSA-N,chembl;drugcentral;pubchem,CHEMBL174;CHEMBL1200758;198;6249,1,vLess-DILI-Concern,0,1,
CC12CC3CC(C)(C1)CC(N)(C3)C2,MEMANTINE,CC12CC3CC(C)(C1)CC(N)(C3)C2,BUGYDGFZZOZRHP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL807;CHEMBL1699;1679;4054,1,vLess-DILI-Concern,0,1,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,chembl;drugcentral;pubchem,CHEMBL38;2722;444795,1,vLess-DILI-Concern,0,1,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,ISOTRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-XFYACQKRSA-N,chembl;drugcentral;pubchem,CHEMBL547;1508;5282379,1,vMost-DILI-Concern,0,1,
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,sulindac,CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)\C1=C/C1=CC=C(C=C1)S(C)=O,MLKXDPUZXIRXEP-MFOYZWKCSA-N,drugcentral;pubchem,2534;1548887,1,vMost-DILI-Concern,0,1,
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,MLKXDPUZXIRXEP-MFOYZWKCSA-N,chembl,CHEMBL15770,1,vMost-DILI-Concern,0,1,
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,OFLOXACIN,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL4;1981;4583,1,vLess-DILI-Concern,1,1,
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,REMIFENTANIL,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,ZTVQQQVZCWLTDF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1005;CHEMBL1201120;2363;60815,1,vLess-DILI-Concern,0,1,
CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,FOSINOPRIL SODIUM,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],BIDNLKIUORFRQP-XYGFDPSESA-N,chembl;drugcentral;pubchem,CHEMBL3039596;CHEMBL3039598;1245;9601226,1,vLess-DILI-Concern,0,1,
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-HGQWONQESA-N,chembl;drugcentral;pubchem,CHEMBL1064;2445;54454,1,vLess-DILI-Concern,0,1,
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,ITRACONAZOLE,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL64391;1513,1,vMost-DILI-Concern,1,1,
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,REMDESIVIR,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,RWWYLEGWBNMMLJ-YSOARWBDSA-N,chembl;drugcentral;pubchem,CHEMBL4065616;5376;121304016,1,vLess-DILI-Concern,0,1,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,GLIMEPIRIDE,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,WIGIZIANZCJQQY-RUCARUNLSA-N,chembl;drugcentral,CHEMBL1481;1300,1,vLess-DILI-Concern,0,1,
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,ACEBUTOLOL,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,GOEMGAFJFRBGGG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL642;CHEMBL1200813;40;1978,1,vLess-DILI-Concern,0,1,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,ACWBQPMHZXGDFX-QFIPXVFZSA-N,pubchem,60846,1,vLess-DILI-Concern,0,1,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,VALSARTAN,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,ACWBQPMHZXGDFX-QFIPXVFZSA-N,chembl;drugcentral,CHEMBL1069;2806,1,vLess-DILI-Concern,0,1,
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,ESTRADIOL VALERATE,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,RSEPBGGWRJCQGY-RBRWEJTLSA-N,chembl;drugcentral;pubchem,CHEMBL1511;1064;13791,1,vLess-DILI-Concern,0,1,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,YOSHYTLCDANDAN-UHFFFAOYSA-N,pubchem,3749,1,vLess-DILI-Concern,0,1,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,YOSHYTLCDANDAN-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL1513;CHEMBL6068339;1481,1,vLess-DILI-Concern,0,1,
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,chembl;drugcentral;pubchem,CHEMBL1200335;4609;9416,1,vMost-DILI-Concern,0,1,
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,DAPTOMYCIN,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,DOAKLVKFURWEDJ-RWDRXURGSA-N,chembl,CHEMBL387675,1,vLess-DILI-Concern,0,1,
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,HALOPERIDOL DECANOATE,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,GUTXTARXLVFHDK-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL1200986;4496,1,vLess-DILI-Concern,0,1,
CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,ARIPIPRAZOLE LAUROXIL,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,DDINXHAORAAYAD-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL2219425;5052;49831411,1,vLess-DILI-Concern,0,1,
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,YSDQQAXHVYUZIW-QCIJIYAXSA-N,drugcentral,4164,1,vLess-DILI-Concern,0,1,
CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,LIRAGLUTIDE,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,YSDQQAXHVYUZIW-QCIJIYAXSA-N,chembl,CHEMBL4084119,1,vLess-DILI-Concern,0,1,
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,VITAMIN A PALMITATE,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,VYGQUTWHTHXGQB-FFHKNEKCSA-N,chembl;drugcentral,CHEMBL1675;4197,1,vLess-DILI-Concern,0,1,
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,ORLISTAT,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,chembl;drugcentral;pubchem,CHEMBL175247;1996;3034010,1,vMost-DILI-Concern,0,1,
CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,Suloctidil,CCCCCCCCN[C@@H](C)[C@@H](C1=CC=C(C=C1)SC(C)C)O,BFCDFTHTSVTWOG-PXNSSMCTSA-N,pubchem,6604413,1,vMost-DILI-Concern,0,1,
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,FINGOLIMOD,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL314854;CHEMBL544665;CHEMBL5095050;4167;107970,1,vMost-DILI-Concern,0,1,
CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,DABIGATRAN ETEXILATE,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,KSGXQBZTULBEEQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL539697;CHEMBL1615369;776;135565674,1,vLess-DILI-Concern,0,1,
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,CAPECITABINE,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,GAGWJHPBXLXJQN-UORFTKCHSA-N,chembl;drugcentral;pubchem,CHEMBL1773;480;60953,1,vLess-DILI-Concern,0,1,
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)C([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)no2)cc1,micafungin,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,PIEUQSKUWLMALL-LXWXBMNESA-N,drugcentral,1798,1,vMost-DILI-Concern,0,1,
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)C([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)cc2)cc1,anidulafungin,CCCCCOC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O,JHVAMHSQVVQIOT-FUVWCVBOSA-N,drugcentral,4357,1,vMost-DILI-Concern,0,1,
CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,Aplaviroc,CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O,GWNOTCOIYUNTQP-FQLXRVMXSA-N,pubchem,3001322,1,vMost-DILI-Concern,0,1,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL782;CHEMBL1200874;2696;5505,1,Ambiguous-DILI-Concern,1,1,
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,BUMETANIDE,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1072;427;2471,1,Ambiguous-DILI-Concern,1,1,
